annotation_id,gtdb_version,gene_id,genome_id,pfam,start,stop,length,e_value,interpro_accession,interpro_description
76898824,207,CAIJRN010000018.1_40,GCA_903823115.1,PF12288,230,656,852,0.0,IPR020990,Carboxysome assembly protein
76898825,207,CAIJRN010000018.1_40,GCA_903823115.1,PF12288,676,802,852,3.3e-06,IPR020990,Carboxysome assembly protein
76482480,207,CAIKKU010000821.1_8,GCA_903828115.1,PF12288,190,617,815,0.0,IPR020990,Carboxysome assembly protein
76607106,207,CAIKWV010000317.1_2,GCA_903831165.1,PF12288,202,628,817,0.0,IPR020990,Carboxysome assembly protein
76607107,207,CAIKWV010000317.1_2,GCA_903831165.1,PF12288,640,767,817,1.1e-07,IPR020990,Carboxysome assembly protein
77802474,207,CAINZT010000167.1_24,GCA_903855705.1,PF12288,192,615,813,0.0,IPR020990,Carboxysome assembly protein
77802473,207,CAINZT010000167.1_24,GCA_903855705.1,PF12288,643,786,813,1.6e-05,IPR020990,Carboxysome assembly protein
77835423,207,CAIOCZ010000095.1_25,GCA_903856805.1,PF12288,205,629,813,0.0,IPR020990,Carboxysome assembly protein
77877015,207,CAIOGZ010000011.1_20,GCA_903858015.1,PF12288,207,629,842,0.0,IPR020990,Carboxysome assembly protein
78110637,207,CAIOXF010000039.1_2,GCA_903862155.1,PF12288,187,407,407,0.0,IPR020990,Carboxysome assembly protein
78322553,207,CAIPNF010000101.1_8,GCA_903866365.1,PF12288,199,384,760,0.0,IPR020990,Carboxysome assembly protein
78322554,207,CAIPNF010000101.1_8,GCA_903866365.1,PF12288,389,564,760,0.0,IPR020990,Carboxysome assembly protein
78510224,207,CAIQGU010000418.1_2,GCA_903871435.1,PF12288,8,386,561,0.0,IPR020990,Carboxysome assembly protein
78538616,207,CAIQIA010000010.1_51,GCA_903871775.1,PF12288,169,601,769,0.0,IPR020990,Carboxysome assembly protein
78538615,207,CAIQIA010000010.1_51,GCA_903871775.1,PF12288,623,719,769,7.2e-05,IPR020990,Carboxysome assembly protein
79056361,207,CAIRWM010000005.1_26,GCA_903882285.1,PF12288,212,634,832,0.0,IPR020990,Carboxysome assembly protein
80267275,207,CAIVPT010000057.1_25,GCA_903907855.1,PF12288,195,618,809,0.0,IPR020990,Carboxysome assembly protein
80792213,207,CAIXBB010000005.1_109,GCA_903917565.1,PF12288,617,738,791,1.3e-05,IPR020990,Carboxysome assembly protein
80792214,207,CAIXBB010000005.1_109,GCA_903917565.1,PF12288,178,603,791,0.0,IPR020990,Carboxysome assembly protein
81449325,207,CAIYSK010000034.1_3,GCA_903928835.1,PF12288,191,613,799,0.0,IPR020990,Carboxysome assembly protein
81449324,207,CAIYSK010000034.1_3,GCA_903928835.1,PF12288,649,750,799,3.3e-06,IPR020990,Carboxysome assembly protein
81756538,207,CAIZIZ010000268.1_4,GCA_903933125.1,PF12288,188,548,909,0.0,IPR020990,Carboxysome assembly protein
81756539,207,CAIZIZ010000268.1_4,GCA_903933125.1,PF12288,446,667,909,0.0,IPR020990,Carboxysome assembly protein
81821099,207,CAIZNP010000328.1_18,GCA_903934375.1,PF12288,191,618,797,0.0,IPR020990,Carboxysome assembly protein
81826927,207,CAIZOZ010000462.1_14,GCA_903934745.1,PF12288,196,426,841,0.0,IPR020990,Carboxysome assembly protein
81826926,207,CAIZOZ010000462.1_14,GCA_903934745.1,PF12288,664,791,841,2.1e-08,IPR020990,Carboxysome assembly protein
81826928,207,CAIZOZ010000462.1_14,GCA_903934745.1,PF12288,428,652,841,0.0,IPR020990,Carboxysome assembly protein
81848008,207,CAIZQU010000086.1_110,GCA_903935205.1,PF12288,187,611,811,0.0,IPR020990,Carboxysome assembly protein
84470984,207,CAJQNP010000208.1_23,GCA_905479705.1,PF12288,163,585,765,0.0,IPR020990,Carboxysome assembly protein
84590406,207,CAJQPV010000067.1_9,GCA_905480305.1,PF12288,158,580,760,0.0,IPR020990,Carboxysome assembly protein
84656299,207,CAJQRL010000012.1_12,GCA_905612245.1,PF12288,80,217,655,6.6e-13,IPR020990,Carboxysome assembly protein
84656298,207,CAJQRL010000012.1_12,GCA_905612245.1,PF12288,325,485,655,2.1000000000000003e-33,IPR020990,Carboxysome assembly protein
84656297,207,CAJQRL010000012.1_12,GCA_905612245.1,PF12288,226,314,655,5e-09,IPR020990,Carboxysome assembly protein
84656296,207,CAJQRL010000012.1_12,GCA_905612245.1,PF12288,391,600,655,5.3999999999999994e-24,IPR020990,Carboxysome assembly protein
87003444,207,NC_005042.1_548,GCF_000007925.1,PF12288,185,609,792,0.0,IPR020990,Carboxysome assembly protein
87216647,207,NC_005072.1_591,GCF_000011465.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
87218582,207,NC_005071.1_1384,GCF_000011485.1,PF12288,649,742,792,8.4e-07,IPR020990,Carboxysome assembly protein
87218583,207,NC_005071.1_1384,GCF_000011485.1,PF12288,185,609,792,0.0,IPR020990,Carboxysome assembly protein
87277952,207,NC_007513.1_1726,GCF_000012505.1,PF12288,621,729,779,3.9e-07,IPR020990,Carboxysome assembly protein
87277951,207,NC_007513.1_1726,GCF_000012505.1,PF12288,169,591,779,0.0,IPR020990,Carboxysome assembly protein
87285693,207,NC_007520.2_871,GCF_000012605.1,PF12288,147,550,662,0.0,IPR020990,Carboxysome assembly protein
87288072,207,NC_007516.1_784,GCF_000012625.1,PF12288,178,602,786,0.0,IPR020990,Carboxysome assembly protein
87288071,207,NC_007516.1_784,GCF_000012625.1,PF12288,629,736,786,4.6e-07,IPR020990,Carboxysome assembly protein
87292500,207,NC_007577.1_565,GCF_000012645.1,PF12288,157,581,766,0.0,IPR020990,Carboxysome assembly protein
87295540,207,NC_007406.1_2066,GCF_000012725.1,PF12288,180,549,900,0.0,IPR020990,Carboxysome assembly protein
87295541,207,NC_007406.1_2066,GCF_000012725.1,PF12288,431,723,900,0.0,IPR020990,Carboxysome assembly protein
87298791,207,NC_007404.1_2645,GCF_000012745.1,PF12288,14,469,667,0.0,IPR020990,Carboxysome assembly protein
87455628,207,NC_007959.1_306,GCF_000013885.1,PF12288,175,540,891,0.0,IPR020990,Carboxysome assembly protein
87455629,207,NC_007959.1_306,GCF_000013885.1,PF12288,423,714,891,0.0,IPR020990,Carboxysome assembly protein
87526039,207,NC_008319.1_1925,GCF_000014585.1,PF12288,182,606,795,0.0,IPR020990,Carboxysome assembly protein
87526038,207,NC_008319.1_1925,GCF_000014585.1,PF12288,619,746,795,1.3e-07,IPR020990,Carboxysome assembly protein
87607287,207,NC_009485.1_2473,GCF_000015165.1,PF12288,128,399,563,4.7e-35,IPR020990,Carboxysome assembly protein
87645042,207,NC_008816.1_586,GCF_000015645.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
87645777,207,NC_008817.1_615,GCF_000015665.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
87667772,207,NC_009091.1_561,GCF_000015965.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
87811168,207,NC_009840.1_625,GCF_000018065.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
87862059,207,NC_009976.1_549,GCF_000018585.1,PF12288,177,601,785,0.0,IPR020990,Carboxysome assembly protein
88076308,207,NC_011761.1_1554,GCF_000021485.1,PF12288,158,577,766,0.0,IPR020990,Carboxysome assembly protein
88122991,207,NC_011901.1_3200,GCF_000021985.1,PF12288,442,791,985,0.0,IPR020990,Carboxysome assembly protein
88122992,207,NC_011901.1_3200,GCF_000021985.1,PF12288,244,453,985,0.0,IPR020990,Carboxysome assembly protein
88231078,207,NC_013124.1_122,GCF_000023265.1,PF12288,450,541,649,1.6e-05,IPR020990,Carboxysome assembly protein
88231079,207,NC_013124.1_122,GCF_000023265.1,PF12288,86,479,649,0.0,IPR020990,Carboxysome assembly protein
88407412,207,NC_013422.1_920,GCF_000024765.1,PF12288,173,533,869,0.0,IPR020990,Carboxysome assembly protein
88407410,207,NC_013422.1_920,GCF_000024765.1,PF12288,16,143,869,8.6e-07,IPR020990,Carboxysome assembly protein
88407411,207,NC_013422.1_920,GCF_000024765.1,PF12288,431,655,869,0.0,IPR020990,Carboxysome assembly protein
88478662,207,NC_013851.1_2725,GCF_000025485.1,PF12288,382,555,766,0.0,IPR020990,Carboxysome assembly protein
88478663,207,NC_013851.1_2725,GCF_000025485.1,PF12288,192,376,766,0.0,IPR020990,Carboxysome assembly protein
88488400,207,NC_013889.1_859,GCF_000025545.1,PF12288,262,639,1002,0.0,IPR020990,Carboxysome assembly protein
88488401,207,NC_013889.1_859,GCF_000025545.1,PF12288,472,813,1002,0.0,IPR020990,Carboxysome assembly protein
88561599,207,NC_009445.1_2141,GCF_000026145.1,PF12288,131,398,566,7.400000000000001e-34,IPR020990,Carboxysome assembly protein
88561598,207,NC_009445.1_2141,GCF_000026145.1,PF12288,8,173,566,7.3e-06,IPR020990,Carboxysome assembly protein
88998282,207,NZ_AAMY01000007.1_28,GCF_000152905.1,PF12288,177,545,897,0.0,IPR020990,Carboxysome assembly protein
88998283,207,NZ_AAMY01000007.1_28,GCF_000152905.1,PF12288,428,720,897,0.0,IPR020990,Carboxysome assembly protein
89023106,207,NZ_CH724159.1_1017,GCF_000153045.1,PF12288,172,599,800,0.0,IPR020990,Carboxysome assembly protein
89045654,207,NZ_CH672427.1_3000,GCF_000153205.1,PF12288,96,521,706,0.0,IPR020990,Carboxysome assembly protein
89054072,207,NZ_CH724168.1_2696,GCF_000153285.1,PF12288,630,738,788,7.6e-06,IPR020990,Carboxysome assembly protein
89054073,207,NZ_CH724168.1_2696,GCF_000153285.1,PF12288,178,602,788,0.0,IPR020990,Carboxysome assembly protein
89093377,207,NZ_DS022298.1_1135,GCF_000153805.1,PF12288,629,731,781,2.4e-08,IPR020990,Carboxysome assembly protein
89093378,207,NZ_DS022298.1_1135,GCF_000153805.1,PF12288,169,593,781,0.0,IPR020990,Carboxysome assembly protein
89095597,207,NZ_DS022299.1_336,GCF_000153825.1,PF12288,634,741,791,1.8e-06,IPR020990,Carboxysome assembly protein
89095596,207,NZ_DS022299.1_336,GCF_000153825.1,PF12288,182,606,791,0.0,IPR020990,Carboxysome assembly protein
89195119,207,NZ_DS990556.1_846,GCF_000155635.1,PF12288,198,620,808,0.0,IPR020990,Carboxysome assembly protein
89853460,207,NZ_CP005986.1_906,GCF_000175575.2,PF12288,411,517,869,2e-38,IPR020990,Carboxysome assembly protein
89853461,207,NZ_CP005986.1_906,GCF_000175575.2,PF12288,524,647,869,1.1e-22,IPR020990,Carboxysome assembly protein
89853462,207,NZ_CP005986.1_906,GCF_000175575.2,PF12288,163,427,869,0.0,IPR020990,Carboxysome assembly protein
90024732,207,NZ_CP039373.1_1004,GCF_000179235.2,PF12288,182,603,784,0.0,IPR020990,Carboxysome assembly protein
90027330,207,NZ_ADXM01000048.1_5,GCF_000179255.1,PF12288,184,606,785,0.0,IPR020990,Carboxysome assembly protein
90458248,207,NC_005070.1_1864,GCF_000195975.1,PF12288,627,731,780,6.5e-06,IPR020990,Carboxysome assembly protein
90458247,207,NC_005070.1_1864,GCF_000195975.1,PF12288,175,599,780,0.0,IPR020990,Carboxysome assembly protein
90834478,207,NC_015581.1_1561,GCF_000214825.1,PF12288,150,579,717,0.0,IPR020990,Carboxysome assembly protein
91082594,207,NZ_AFWV01000026.1_18,GCF_000223985.1,PF12288,38,464,652,0.0,IPR020990,Carboxysome assembly protein
91082593,207,NZ_AFWV01000026.1_18,GCF_000223985.1,PF12288,502,600,652,3.5e-05,IPR020990,Carboxysome assembly protein
91085942,207,NZ_CP007031.1_2999,GCF_000224005.2,PF12288,346,518,714,0.0,IPR020990,Carboxysome assembly protein
91085943,207,NZ_CP007031.1_2999,GCF_000224005.2,PF12288,158,339,714,1.4013e-45,IPR020990,Carboxysome assembly protein
91095525,207,NZ_AFWT01000044.1_18,GCF_000224065.1,PF12288,379,552,750,0.0,IPR020990,Carboxysome assembly protein
91095526,207,NZ_AFWT01000044.1_18,GCF_000224065.1,PF12288,189,373,750,0.0,IPR020990,Carboxysome assembly protein
91197743,207,NZ_CP007030.1_1915,GCF_000227665.2,PF12288,152,581,722,0.0,IPR020990,Carboxysome assembly protein
91202309,207,NZ_CP007029.1_2443,GCF_000227685.2,PF12288,104,519,706,0.0,IPR020990,Carboxysome assembly protein
91212444,207,NZ_JH603168.1_83,GCF_000228725.2,PF12288,2,456,651,0.0,IPR020990,Carboxysome assembly protein
91222596,207,NZ_AGIK01000001.1_1209,GCF_000230675.1,PF12288,184,608,797,0.0,IPR020990,Carboxysome assembly protein
91222597,207,NZ_AGIK01000001.1_1209,GCF_000230675.1,PF12288,621,748,797,4.9e-08,IPR020990,Carboxysome assembly protein
91528997,207,NZ_CAFJ01000208.1_1,GCF_000239795.1,PF12288,100,378,519,2.1e-39,IPR020990,Carboxysome assembly protein
91930119,207,NC_014145.1_122,GCF_000253115.1,PF12288,440,730,912,0.0,IPR020990,Carboxysome assembly protein
91930118,207,NC_014145.1_122,GCF_000253115.1,PF12288,187,439,912,0.0,IPR020990,Carboxysome assembly protein
92057445,207,NZ_JH651384.1_1863,GCF_000260135.1,PF12288,165,406,915,0.0,IPR020990,Carboxysome assembly protein
92057446,207,NZ_JH651384.1_1863,GCF_000260135.1,PF12288,413,644,915,0.0,IPR020990,Carboxysome assembly protein
93647746,207,NC_019675.1_12,GCF_000316515.1,PF12288,183,605,790,0.0,IPR020990,Carboxysome assembly protein
93647747,207,NC_019675.1_12,GCF_000316515.1,PF12288,630,740,790,1.4e-06,IPR020990,Carboxysome assembly protein
93875472,207,NC_019902.2_2928,GCF_000321415.2,PF12288,164,579,770,0.0,IPR020990,Carboxysome assembly protein
93891538,207,NC_019940.1_2891,GCF_000327045.1,PF12288,168,591,779,0.0,IPR020990,Carboxysome assembly protein
95164227,207,NZ_KB891316.1_969,GCF_000373385.1,PF12288,14,468,665,0.0,IPR020990,Carboxysome assembly protein
95482800,207,NZ_AQXY01000025.1_98,GCF_000376845.1,PF12288,860,947,1003,9.6e-05,IPR020990,Carboxysome assembly protein
95482801,207,NZ_AQXY01000025.1_98,GCF_000376845.1,PF12288,472,813,1003,0.0,IPR020990,Carboxysome assembly protein
95482799,207,NZ_AQXY01000025.1_98,GCF_000376845.1,PF12288,262,486,1003,0.0,IPR020990,Carboxysome assembly protein
95485725,207,NZ_AQXQ01000012.1_94,GCF_000376865.1,PF12288,191,412,934,0.0,IPR020990,Carboxysome assembly protein
95485726,207,NZ_AQXQ01000012.1_94,GCF_000376865.1,PF12288,401,742,934,0.0,IPR020990,Carboxysome assembly protein
95510865,207,NZ_KB897907.1_114,GCF_000377205.1,PF12288,461,801,991,0.0,IPR020990,Carboxysome assembly protein
95510866,207,NZ_KB897907.1_114,GCF_000377205.1,PF12288,251,628,991,0.0,IPR020990,Carboxysome assembly protein
95513026,207,NZ_KB898038.1_147,GCF_000377345.1,PF12288,260,483,1000,0.0,IPR020990,Carboxysome assembly protein
95513025,207,NZ_KB898038.1_147,GCF_000377345.1,PF12288,463,811,1000,0.0,IPR020990,Carboxysome assembly protein
95518884,207,NZ_KB905022.1_161,GCF_000377405.1,PF12288,471,813,1004,0.0,IPR020990,Carboxysome assembly protein
95518885,207,NZ_KB905022.1_161,GCF_000377405.1,PF12288,262,474,1004,0.0,IPR020990,Carboxysome assembly protein
95562625,207,NZ_KB898747.1_104,GCF_000377845.1,PF12288,473,814,1005,0.0,IPR020990,Carboxysome assembly protein
95562626,207,NZ_KB898747.1_104,GCF_000377845.1,PF12288,263,636,1005,0.0,IPR020990,Carboxysome assembly protein
95568508,207,NZ_KB898876.1_21,GCF_000377905.1,PF12288,262,637,1005,0.0,IPR020990,Carboxysome assembly protein
95568509,207,NZ_KB898876.1_21,GCF_000377905.1,PF12288,862,951,1005,2.1e-05,IPR020990,Carboxysome assembly protein
95568510,207,NZ_KB898876.1_21,GCF_000377905.1,PF12288,472,813,1005,0.0,IPR020990,Carboxysome assembly protein
95569662,207,NZ_KB898955.1_5,GCF_000377945.1,PF12288,444,793,987,0.0,IPR020990,Carboxysome assembly protein
95569663,207,NZ_KB898955.1_5,GCF_000377945.1,PF12288,246,462,987,0.0,IPR020990,Carboxysome assembly protein
95630497,207,NZ_KB899538.1_1298,GCF_000378305.1,PF12288,472,812,1002,0.0,IPR020990,Carboxysome assembly protein
95630496,207,NZ_KB899538.1_1298,GCF_000378305.1,PF12288,262,638,1002,0.0,IPR020990,Carboxysome assembly protein
95666698,207,NZ_KB905155.1_227,GCF_000378605.1,PF12288,472,812,1002,0.0,IPR020990,Carboxysome assembly protein
95666699,207,NZ_KB905155.1_227,GCF_000378605.1,PF12288,262,638,1002,0.0,IPR020990,Carboxysome assembly protein
95764833,207,NZ_KB902474.1_75,GCF_000379525.1,PF12288,444,667,903,0.0,IPR020990,Carboxysome assembly protein
95764834,207,NZ_KB902474.1_75,GCF_000379525.1,PF12288,186,546,903,0.0,IPR020990,Carboxysome assembly protein
96013206,207,NZ_KB907318.1_26,GCF_000381945.1,PF12288,467,809,1018,0.0,IPR020990,Carboxysome assembly protein
96013207,207,NZ_KB907318.1_26,GCF_000381945.1,PF12288,259,469,1018,0.0,IPR020990,Carboxysome assembly protein
96225041,207,NZ_KB913033.1_413,GCF_000384235.1,PF12288,168,387,706,0.0,IPR020990,Carboxysome assembly protein
96225040,207,NZ_KB913033.1_413,GCF_000384235.1,PF12288,363,545,706,2.4943099999999997e-43,IPR020990,Carboxysome assembly protein
96294293,207,NZ_ARQK01000061.1_42,GCF_000385215.1,PF12288,261,637,1001,0.0,IPR020990,Carboxysome assembly protein
96294294,207,NZ_ARQK01000061.1_42,GCF_000385215.1,PF12288,470,811,1001,0.0,IPR020990,Carboxysome assembly protein
96744810,207,NZ_ATUK01000010.1_234,GCF_000420165.1,PF12288,860,946,1003,7.7e-05,IPR020990,Carboxysome assembly protein
96744811,207,NZ_ATUK01000010.1_234,GCF_000420165.1,PF12288,262,636,1003,0.0,IPR020990,Carboxysome assembly protein
96744812,207,NZ_ATUK01000010.1_234,GCF_000420165.1,PF12288,472,813,1003,0.0,IPR020990,Carboxysome assembly protein
97271518,207,NZ_AUIS01000029.1_14,GCF_000423825.1,PF12288,157,514,847,0.0,IPR020990,Carboxysome assembly protein
97271519,207,NZ_AUIS01000029.1_14,GCF_000423825.1,PF12288,411,636,847,0.0,IPR020990,Carboxysome assembly protein
98850601,207,NZ_ARWI01000001.1_1527,GCF_000478585.1,PF12288,146,570,685,0.0,IPR020990,Carboxysome assembly protein
98963926,207,NZ_KI519609.1_155,GCF_000483485.1,PF12288,146,570,685,0.0,IPR020990,Carboxysome assembly protein
99482211,207,NZ_KI911558.1_249,GCF_000515235.1,PF12288,624,728,778,1.1e-06,IPR020990,Carboxysome assembly protein
99482212,207,NZ_KI911558.1_249,GCF_000515235.1,PF12288,169,593,778,0.0,IPR020990,Carboxysome assembly protein
99971863,207,NZ_JAGP01000001.1_114,GCF_000526715.1,PF12288,144,548,658,0.0,IPR020990,Carboxysome assembly protein
100189949,207,NZ_AONC01000029.1_122,GCF_000585215.1,PF12288,153,580,768,0.0,IPR020990,Carboxysome assembly protein
100225048,207,NZ_JENA01000065.1_5,GCF_000586015.1,PF12288,207,641,838,0.0,IPR020990,Carboxysome assembly protein
100937844,207,NZ_KK214998.1_910,GCF_000633935.1,PF12288,280,458,644,0.0,IPR020990,Carboxysome assembly protein
100937845,207,NZ_KK214998.1_910,GCF_000633935.1,PF12288,82,278,644,0.0,IPR020990,Carboxysome assembly protein
101375464,207,NZ_BAWN01000011.1_41,GCF_000696225.1,PF12288,95,353,614,0.0,IPR020990,Carboxysome assembly protein
101375463,207,NZ_BAWN01000011.1_41,GCF_000696225.1,PF12288,362,416,614,5.3e-10,IPR020990,Carboxysome assembly protein
101686763,207,NZ_JOMR01000001.1_319,GCF_000711195.1,PF12288,151,578,730,0.0,IPR020990,Carboxysome assembly protein
102930201,207,NZ_JPOQ01000026.1_60,GCF_000735045.1,PF12288,108,379,663,0.0,IPR020990,Carboxysome assembly protein
102930202,207,NZ_JPOQ01000026.1_60,GCF_000735045.1,PF12288,362,470,663,8.9e-29,IPR020990,Carboxysome assembly protein
103048210,207,NZ_CP006269.1_1073,GCF_000737535.1,PF12288,169,593,774,0.0,IPR020990,Carboxysome assembly protein
103048211,207,NZ_CP006269.1_1073,GCF_000737535.1,PF12288,624,723,774,1.4e-05,IPR020990,Carboxysome assembly protein
103050369,207,NZ_CP006270.1_2432,GCF_000737575.1,PF12288,624,728,779,3.8e-06,IPR020990,Carboxysome assembly protein
103050370,207,NZ_CP006270.1_2432,GCF_000737575.1,PF12288,174,598,779,0.0,IPR020990,Carboxysome assembly protein
103052343,207,NZ_CP006271.1_2526,GCF_000737595.1,PF12288,630,736,786,6.8e-07,IPR020990,Carboxysome assembly protein
103052342,207,NZ_CP006271.1_2526,GCF_000737595.1,PF12288,178,602,786,0.0,IPR020990,Carboxysome assembly protein
103454672,207,NZ_JQMT01000001.1_529,GCF_000744875.1,PF12288,146,549,663,0.0,IPR020990,Carboxysome assembly protein
103909656,207,NZ_CP007753.1_591,GCF_000757845.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
103910230,207,NZ_CP007754.1_616,GCF_000757865.1,PF12288,639,741,795,9.8e-06,IPR020990,Carboxysome assembly protein
103910231,207,NZ_CP007754.1_616,GCF_000757865.1,PF12288,185,611,795,0.0,IPR020990,Carboxysome assembly protein
104080721,207,NZ_JNAI01000006.1_136,GCF_000759855.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
104082647,207,NZ_JNAH01000002.1_23,GCF_000759885.1,PF12288,161,584,769,0.0,IPR020990,Carboxysome assembly protein
104083579,207,NZ_JNAL01000015.1_62,GCF_000759955.1,PF12288,154,577,759,0.0,IPR020990,Carboxysome assembly protein
104083580,207,NZ_JNAL01000015.1_62,GCF_000759955.1,PF12288,616,706,759,8.6e-06,IPR020990,Carboxysome assembly protein
104085602,207,NZ_JNAM01000010.1_220,GCF_000759975.1,PF12288,157,581,766,0.0,IPR020990,Carboxysome assembly protein
104088667,207,NZ_JNAO01000001.1_61,GCF_000760035.1,PF12288,155,578,763,0.0,IPR020990,Carboxysome assembly protein
104089255,207,NZ_JNAR01000016.1_498,GCF_000760095.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
104091606,207,NZ_JNAS01000002.1_113,GCF_000760115.1,PF12288,156,579,764,0.0,IPR020990,Carboxysome assembly protein
104094444,207,NZ_JNAU01000004.1_65,GCF_000760175.1,PF12288,642,742,793,3.1e-05,IPR020990,Carboxysome assembly protein
104094445,207,NZ_JNAU01000004.1_65,GCF_000760175.1,PF12288,183,608,793,0.0,IPR020990,Carboxysome assembly protein
104096347,207,NZ_JNAW01000002.1_184,GCF_000760215.1,PF12288,185,608,789,0.0,IPR020990,Carboxysome assembly protein
104098873,207,NZ_JNBA01000030.1_51,GCF_000760295.1,PF12288,184,608,791,0.0,IPR020990,Carboxysome assembly protein
104098872,207,NZ_JNBA01000030.1_51,GCF_000760295.1,PF12288,634,738,791,9.5e-06,IPR020990,Carboxysome assembly protein
105510377,207,NZ_AP014569.1_2304,GCF_000828915.1,PF12288,116,372,619,0.0,IPR020990,Carboxysome assembly protein
105510378,207,NZ_AP014569.1_2304,GCF_000828915.1,PF12288,376,418,619,1.2e-07,IPR020990,Carboxysome assembly protein
105792198,207,NZ_JYNN01000002.1_4,GCF_000934765.1,PF12288,150,580,728,0.0,IPR020990,Carboxysome assembly protein
107622054,207,NZ_CP011941.1_1435,GCF_001040845.1,PF12288,634,746,795,2.1e-07,IPR020990,Carboxysome assembly protein
107622053,207,NZ_CP011941.1_1435,GCF_001040845.1,PF12288,182,606,795,0.0,IPR020990,Carboxysome assembly protein
107341879,207,NZ_CVSV01000131.1_222,GCF_001180245.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
107344902,207,NZ_CVSW01000107.1_7,GCF_001180265.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
109448506,207,NZ_LJCP01000014.1_308,GCF_001399755.1,PF12288,172,595,780,0.0,IPR020990,Carboxysome assembly protein
194990562,207,NZ_LIPV01000001.1_411,GCF_001418255.1,PF12288,188,438,910,0.0,IPR020990,Carboxysome assembly protein
194990563,207,NZ_LIPV01000001.1_411,GCF_001418255.1,PF12288,439,729,910,0.0,IPR020990,Carboxysome assembly protein
217988370,207,NZ_LJWX01000001.1_812,GCF_001431705.1,PF12288,125,301,606,0.0,IPR020990,Carboxysome assembly protein
217988369,207,NZ_LJWX01000001.1_812,GCF_001431705.1,PF12288,305,412,606,1.0000000000000001e-23,IPR020990,Carboxysome assembly protein
218333985,207,NZ_JABX01000026.1_62,GCF_001469165.1,PF12288,192,623,818,0.0,IPR020990,Carboxysome assembly protein
218333986,207,NZ_JABX01000026.1_62,GCF_001469165.1,PF12288,658,769,818,1.2e-05,IPR020990,Carboxysome assembly protein
219844251,207,NZ_LN848257.1_3278,GCF_001499735.1,PF12288,169,271,322,3.3e-07,IPR020990,Carboxysome assembly protein
219844250,207,NZ_LN848257.1_3278,GCF_001499735.1,PF12288,1,136,322,0.0,IPR020990,Carboxysome assembly protein
219921782,207,NZ_LQBN01000003.1_199,GCF_001507535.1,PF12288,169,388,708,0.0,IPR020990,Carboxysome assembly protein
219921783,207,NZ_LQBN01000003.1_199,GCF_001507535.1,PF12288,364,546,708,2.94273e-44,IPR020990,Carboxysome assembly protein
219929958,207,NZ_LQBO01000002.1_7,GCF_001507555.1,PF12288,148,551,663,0.0,IPR020990,Carboxysome assembly protein
215947199,207,NZ_CP011994.1_621,GCF_001632845.1,PF12288,204,393,766,0.0,IPR020990,Carboxysome assembly protein
215947198,207,NZ_CP011994.1_621,GCF_001632845.1,PF12288,402,580,766,0.0,IPR020990,Carboxysome assembly protein
216186881,207,NZ_LRFH01000016.1_146,GCF_001641825.1,PF12288,470,594,823,1.1e-26,IPR020990,Carboxysome assembly protein
216186880,207,NZ_LRFH01000016.1_146,GCF_001641825.1,PF12288,102,463,823,0.0,IPR020990,Carboxysome assembly protein
214817212,207,NZ_CP016027.1_1251,GCF_001663815.1,PF12288,435,655,882,0.0,IPR020990,Carboxysome assembly protein
214817213,207,NZ_CP016027.1_1251,GCF_001663815.1,PF12288,175,425,882,0.0,IPR020990,Carboxysome assembly protein
220568100,207,NZ_CP017448.1_2920,GCF_001753165.1,PF12288,40,409,764,0.0,IPR020990,Carboxysome assembly protein
220568099,207,NZ_CP017448.1_2920,GCF_001753165.1,PF12288,409,584,764,0.0,IPR020990,Carboxysome assembly protein
220576118,207,NZ_CP017415.1_316,GCF_001753245.1,PF12288,168,539,898,0.0,IPR020990,Carboxysome assembly protein
220576117,207,NZ_CP017415.1_316,GCF_001753245.1,PF12288,539,714,898,0.0,IPR020990,Carboxysome assembly protein
221754990,207,NZ_CP018091.1_2889,GCF_001885215.1,PF12288,109,542,755,0.0,IPR020990,Carboxysome assembly protein
212716898,207,NZ_CP019434.1_2176,GCF_001975725.1,PF12288,86,459,816,0.0,IPR020990,Carboxysome assembly protein
212716899,207,NZ_CP019434.1_2176,GCF_001975725.1,PF12288,460,634,816,0.0,IPR020990,Carboxysome assembly protein
212907336,207,NZ_CP018346.1_406,GCF_001989455.1,PF12288,157,580,765,0.0,IPR020990,Carboxysome assembly protein
212949722,207,NZ_MUZR01000023.1_24,GCF_001995255.1,PF12288,467,809,1014,0.0,IPR020990,Carboxysome assembly protein
212949723,207,NZ_MUZR01000023.1_24,GCF_001995255.1,PF12288,259,464,1014,0.0,IPR020990,Carboxysome assembly protein
213009761,207,NZ_MVAR01000022.1_15,GCF_001999325.1,PF12288,793,886,937,3.1e-05,IPR020990,Carboxysome assembly protein
